userName,content,score,at,sentimen
Pengguna Google,"ini lagi perbaikan atau gimana ya, kok ngelag",4,2025-11-17 09:30:39,Positif
Pengguna Google,balikan uang saya,1,2025-11-28 16:22:35,Negatif
Pengguna Google,terimakasih banyak capcut bagus aplikasinya sangat membantu dan mudah untuk meng edit dan ada event penghasil duit juga auto bintang 5,5,2025-11-16 11:10:40,Positif
Pengguna Google,ini bagus sekali dan ber guna,5,2025-11-25 05:24:30,Positif
Pengguna Google,bnya iklan gska,1,2025-11-29 07:29:14,Negatif
Pengguna Google,suka banget Ama capcut walau banyak yg hujat aku tetap dukung kamuuu,5,2025-11-16 09:58:48,Positif
Pengguna Google,sistem baru gk sip. kalopun harus bayar. ngotak dikit lah harga bulannya,1,2025-11-29 05:39:24,Negatif
Pengguna Google,"iklan apa lah ini , terlalu byk .. parahhh",1,2025-11-30 03:27:08,Negatif
Pengguna Google,kikir bgt jir lah😹,1,2025-11-30 00:24:56,Negatif
Pengguna Google,disini aku bisa bikin apa aja yg seru seru capcut memang debes,5,2025-11-27 07:48:47,Positif
Pengguna Google,bagus untuk ngedit,5,2025-11-28 10:34:40,Positif
Pengguna Google,Sangat cocok untuk membuat JJ/video dan sw,5,2025-11-17 06:45:52,Positif
Pengguna Google,saya senang,5,2025-11-27 04:16:00,Positif
Pengguna Google,capcutnya nggak kayak dulu,5,2025-11-28 06:59:38,Positif
Pengguna Google,sangat bagus,5,2025-11-16 11:17:00,Positif
Pengguna Google,bagus si cuman burik dan knp harus pro si?? mau kya tapi mempersulit orang imoeps untung gw sabar y anj,4,2025-11-23 06:09:55,Positif
Pengguna Google,aplikasi ini bagus bisa ngedit vidio tapi gb nya besar jadi hp saya kan gb nya kecil jadi gampang penuh penyimpana jadi bisa dituruni gb nya,4,2025-11-18 07:55:27,Positif
Pengguna Google,"ni aplikasi jadi jelek semenjak ada fitur Pro,dulu ngga ada fitur Pro Jadi kalo mau ngedit gada yang eksklusif, sekarang ada beberapa efek yang dikasih fitur Pro kayak Teks,Hapus BG,Efek Video,DLL pokoknya capcut sekarang makin ampas",1,2025-11-26 07:25:33,Negatif
Pengguna Google,Capcut nya dagus banget,5,2025-11-16 10:18:07,Positif
Pengguna Google,wah bagus banget aplikasih ini sy bisa bikin sesuka hati sy,5,2025-11-17 23:11:13,Positif
Pengguna Google,bagus,5,2025-11-26 10:50:48,Positif
Nur Azizah,bagus buat jj,5,2025-11-14 08:31:36,Positif
Pengguna Google,nice,5,2025-11-26 23:35:46,Positif
Pengguna Google,sangat membantu sekalii 👏👏👏,5,2025-11-17 12:52:34,Positif
Rain Realme,bagus banget udah segitu aa,5,2025-11-14 05:30:13,Positif
Pengguna Google,bagus,5,2025-11-16 03:41:35,Positif
Pengguna Google,dulu tuh enak banget jaman nya pro bwlhm ada semua gratis tis tapi sekaranag setelah pro di pro in semua ekspor 1080p pro ini pro itu pro dahlah.,1,2025-11-26 21:43:40,Negatif
Pengguna Google,"MINTOL SAYA ORANG YANG KURANG MAMPU,TRS PAS MAU DI EDIT DI SURUH BAYAR MINTOL BUAT DEVOLOPER UNTUK MENGGRATISKANNYA!",2,2025-11-28 16:30:56,Negatif
Pengguna Google,bgusss bngettt,5,2025-11-22 14:13:51,Positif
Pengguna Google,mantap ngebantu banget,5,2025-11-16 14:45:36,Positif
Ayra Azzahra,ini aplikasi paling bagus menerus gue ini bagus bgt tau bisa memebuat aku tidak sterres,5,2025-11-15 10:57:10,Positif
Pengguna Google,bjir kata gue teh,4,2025-11-16 09:09:37,Positif
Rudy sandika,apk bagus aplgi ad fitur capcup pro gratis uji cobanya 🥰,5,2025-11-14 18:19:19,Positif
Pengguna Google,adoooo adooo jos jisss,5,2025-11-16 13:37:36,Positif
Pengguna Google,bagus,5,2025-11-28 05:11:19,Positif
Pengguna Google,"pls bisa lah ke download, kan udh di hps 1 apl, masa gabisaaaa",5,2025-11-20 01:30:25,Positif
Pengguna Google,aplikasi ini tidak di dapat men donlot isih pilikasi,1,2025-11-25 23:19:33,Negatif
Pengguna Google,bagus,5,2025-11-16 03:20:26,Positif
Pengguna Google,"udah berbayarnya makin mahal, Banyak masalah juga nih aplikasi editing , gak sesuai banget",1,2025-11-26 07:51:24,Negatif
Pengguna Google,aplikasi diluk2 kon update wse,1,2025-11-29 11:24:18,Negatif
Pengguna Google,"Bagus banget aplikasinya sangat membantu banget, semuanya ada bisa ngedit seperti asli dan hidup",5,2025-11-26 22:32:41,Positif
Pengguna Google,gk tau knpa gk bisa masukkkk,4,2025-11-24 05:41:59,Positif
Pengguna Google,Capcut enak dipkek klo lgi gbut,5,2025-11-26 23:25:05,Positif
Pengguna Google,paling mudah simple paling keren,5,2025-11-27 00:21:34,Positif
Pengguna Google,"aplikasi terbaik ini mah, mantaaaaaaaaaaaaapppppp",5,2025-11-24 13:42:24,Positif
Pengguna Google,capcut love youuuuu,5,2025-11-19 14:01:39,Positif
Pengguna Google,makasih cap cut tapi semoga di adain lagi event dapetin uang nya,5,2025-11-16 23:43:58,Positif
Asti addine Meow,bagus cuman aku kok gak fyp ya,4,2025-11-14 11:03:51,Positif
wita,"bagus, tapi hampir semua ny di pro in jir.",4,2025-11-15 06:26:27,Positif
Pengguna Google,baguss koo ga lag lag,5,2025-11-26 10:13:44,Positif
Pengguna Google,bagus 👍,5,2025-11-26 07:00:41,Positif
Pengguna Google,bagussd,5,2025-11-15 15:34:32,Positif
Pengguna Google,semoga upload template nya semakin lancar kedepannya min,5,2025-11-22 09:22:09,Positif
Pengguna Google,capcut sangat bagus,4,2025-11-16 06:27:38,Positif
Farida,sangat menyenangkan,5,2025-11-15 05:16:15,Positif
Pengguna Google,"awalnya biasa biasa aja dan juga udah dari lama sebelum capcut di up jadi prem semua, sekarang susah, juga mudah lag dan apa apa iklan. tolong bisa ga si di kurangi jadi males ngedit di capcut.",1,2025-11-27 11:19:21,Negatif
Fajri Jee18,sagat bagus dan makasih ya,5,2025-11-15 11:02:04,Positif
Pengguna Google,bagus,5,2025-11-28 22:10:24,Positif
Pengguna Google,sekarang terlalu banyak berbayar padahal udah premium tapi masih harus bayar cloud padahal belum upload mentahan semua terus hasil ngedit nya ke hapus sendiri,1,2025-11-26 16:30:48,Negatif
Pengguna Google,👍,5,2025-11-18 13:52:10,Positif
Pengguna Google,sangat bagus,5,2025-11-16 08:48:06,Positif
Pengguna Google,sangat baguss,5,2025-11-22 14:55:04,Positif
Pengguna Google,kebanyakan spam,1,2025-11-29 14:26:53,Negatif
Pengguna Google,mantap,5,2025-11-17 15:30:45,Positif
Pengguna Google,buruk,1,2025-11-28 08:50:15,Negatif
Pengguna Google,aplikasi nya bagus saya suka sekali,5,2025-11-25 00:59:06,Positif
Pengguna Google,bguss,5,2025-11-16 06:58:21,Positif
Pengguna Google,nice apk,5,2025-11-29 15:26:59,Positif
Pengguna Google,"ada banyak kurangnya siihh,pas gw download ituuu pdh MB nya gw pas ga full sama sekalii TB TB ga ke download,pdh ada fitur proo,dan banyak bug nyaaa,GBnya juga banyak 1GB dan TB TB kehapus pdhl Uda beli fitur prooo",4,2025-11-16 01:37:24,Positif
Pengguna Google,sangat seru seKali,5,2025-11-22 06:13:12,Positif
Pengguna Google,masa aplikasi ngga bisa di pake,1,2025-11-28 03:49:51,Negatif
Pengguna Google,mantap,5,2025-11-23 12:46:18,Positif
Pengguna Google,Aplikasi ini membantu untuk mengedit foto dan VT pokoknya the beasd,4,2025-11-17 00:51:45,Positif
Pengguna Google,"makin kesini malah makin kesana apk ini malah ada iklan nya ,uda tau iklan nya ga bisa di pause harus login ulang bikin males bgt... semanjak ada iklan makin gajelas",4,2025-11-27 20:58:46,Positif
Arga,ya hebat,4,2025-11-14 15:43:26,Positif
Anna lee,editanya bagus banget,5,2025-11-15 07:12:47,Positif
Pengguna Google,Bagus,5,2025-11-29 12:49:10,Positif
Anjar Lestari,bagus,5,2025-11-14 07:18:24,Positif
Pengguna Google,"tiba2 di akun dana aku ke sedot dana nya sebanyak 83.250 tanpa saya tahu , tanpa sengaja berlangganan ke apk nya mohon kembalikan dana sayaa🙏🏻🥹",1,2025-11-26 10:47:06,Negatif
Pengguna Google,"udah aneh nih aplikasi, sinyal gua bagus buat buka apa aja bisa lho lancar giliran buka capcut malah ngga ada sinyalnya aneh banget sumpah, di tambah capcut sekarang cuma ngedit doang aja berbayar anj",1,2025-11-25 17:47:52,Negatif
Pengguna Google,"aplikasi lag, enggak jelas padahal udah premium berasa kena tipu",1,2025-11-28 04:24:28,Negatif
Pengguna Google,tidak bisa di bukaaa,1,2025-11-27 01:37:29,Negatif
Pengguna Google,capcut sangat bagus sekali karena capcut aku bisa membuat konten yang lebih bagus lagi dan sangat senang sekali aku bisa menemukan capcut ini,1,2025-11-27 03:57:07,Negatif
Pengguna Google,"mudah dalam pengeditan, cuman d batasi tidak bisa d kasi teks tulisan",4,2025-11-27 04:27:45,Positif
Pengguna Google,bagus anjay slbewww,5,2025-11-28 06:03:53,Positif
Pengguna Google,aplikasi nya bagus sekali,5,2025-11-22 02:09:12,Positif
Pengguna Google,"Buruk sekali, kebanyakan fitur pro",2,2025-11-27 09:29:41,Negatif
Pengguna Google,sagat bagus,5,2025-11-25 07:19:52,Positif
saimmansyah saim,template nyaa baguss bagus banyak lagi tapi yg minus nya ituhh klo misalnya kita pake template yang tor monitor itu aku pake kebanyakann bug ada aja salahnya klo pake wifi jadi aku harus paket lengkapp siap siap habis data saluler alamakk,5,2025-11-15 10:11:01,Positif
Pengguna Google,baik sangat bermanfaat,5,2025-11-23 00:04:34,Positif
Pengguna Google,aplikasi sangat bagus untuk membuat video,5,2025-11-16 10:00:32,Positif
Pengguna Google,gampang buat ngedit.. ini recommend sih,5,2025-11-28 07:31:07,Positif
Pengguna Google,mantap si,5,2025-11-30 03:19:56,Positif
Pengguna Google,sangat membantu,5,2025-11-20 01:14:01,Positif
Pengguna Google,bagussss bangetttttt,5,2025-11-16 14:00:19,Positif
Pengguna Google,baguss karena bisa buat jj yg bnyak,5,2025-11-15 23:46:49,Positif
Pengguna Google,capcut adalh aplikasi yang bisa untuk mengedit video tapi sayangnya saya tidak bisa menginstal nya,5,2025-11-22 23:29:46,Positif
Pengguna Google,enak sih buat bikin jj tapi proses nya kadang lama kadang cepet tapi apapun itu saya hargain kok terimakasih,4,2025-11-23 00:17:29,Positif
Pengguna Google,mntap,5,2025-11-17 09:03:45,Positif
Pengguna Google,seru banyak template bagus dan aesthetic,1,2025-11-28 11:32:28,Negatif
Pengguna Google,BANYAK KALI IKLANNYA,1,2025-11-28 14:34:34,Negatif
Pengguna Google,𝑔𝑜𝑜𝒹,5,2025-11-20 08:37:33,Positif
Pengguna Google,bagus banget,4,2025-11-23 00:53:08,Positif
Pengguna Google,bagus,4,2025-11-23 04:18:42,Positif
Pengguna Google,bagus,5,2025-11-20 12:20:45,Positif
Pengguna Google,"samaruk mnh loba pisan ku sponsor meni hayang pisan duit nya ewh nonaktifkan promosi, piraun",1,2025-11-28 10:24:31,Negatif
Pengguna Google,"halo developer aku mau mengatakan kenapa ya kebanyakan kalau mau ngedit harus bayar ya plis bisa di gratiskan gak biar capcut bisa rame,karena itu yang mau download capcut tapi harus bayar plis developer biar capcut bisa rame lagi🙏",5,2025-11-26 07:46:58,Positif
Pengguna Google,bagus,5,2025-11-21 12:04:01,Positif
Pengguna Google,pro semua anjer,1,2025-11-29 23:53:26,Negatif
Pengguna Google,terlalu banyak iklan,1,2025-11-27 07:07:35,Negatif
Pengguna Google,bagus bgt si capcut ini bisa membuat channel lagi aku sekarang jadi banyak yang nonton channel ku ini bagus bgt walau ada iklan and juga berbayar tapi seloww aku kan bisa beli jadi enak dehh,5,2025-11-23 10:04:21,Positif
Pengguna Google,bagus dan sangat disukai,5,2025-11-19 10:10:00,Positif
Pengguna Google,"menurutku, fiturnya digratisin aja si kalo mau buat pov soalnya bayar ya mahal 😅",4,2025-11-23 06:32:03,Positif
Pengguna Google,pake bayar segala skrng,1,2025-11-28 12:02:06,Negatif
Pengguna Google,bagus.,5,2025-11-21 05:06:07,Positif
Pengguna Google,sangat bagus,5,2025-11-29 15:06:35,Positif
Pengguna Google,bagus,5,2025-11-25 12:20:40,Positif
Pengguna Google,karna aky suka saat kita gabut bisa aja mengedit di capcut,5,2025-11-25 21:12:33,Positif
Pengguna Google,anjayyy kece bet,5,2025-11-24 14:23:51,Positif
Pengguna Google,"bagus buat ngedit,aplikasi yang sudah lama saya pakai sekitar 2 tahun yang lalu 👏🏻😍",5,2025-11-17 13:02:53,Positif
Pengguna Google,"capcut sudah tidak seperti dulu,dan praturanya semakin ribet",1,2025-11-27 00:30:47,Negatif
Pengguna Google,lebih komplit,5,2025-11-23 19:44:31,Positif
Pengguna Google,Bagus banget,5,2025-11-22 00:09:20,Positif
Pengguna Google,saya senang banget bisa ngedit apa pun bisa di guna in,5,2025-11-30 03:45:28,Positif
Pengguna Google,"template nya keren dan pada bagus banget, pokonya rekomendasi banget buat yang suka ngedit vidio atau foto",5,2025-11-18 08:50:24,Positif
Pengguna Google,gajadi bintang 5. ni apl ngasi fitur pro ga mikir bjir😹👈,1,2025-11-26 13:47:10,Negatif
Anindita Keisha,baguss,5,2025-11-15 01:09:16,Positif
Pengguna Google,capcut skrang kualitas ny tidak sebagus dulu,2,2025-11-29 23:28:04,Negatif
Pengguna Google,mantap,5,2025-11-16 11:59:47,Positif
Pengguna Google,oo jelas ini yang paling hebat,5,2025-11-17 13:17:36,Positif
Pengguna Google,capcut is the best,5,2025-11-26 10:21:39,Positif
Pengguna Google,aplikasi kikir,2,2025-11-26 05:43:51,Negatif
Pengguna Google,"okelah masi enak enak, tapi setelah saya hapus capcut nya ko tidak bisa di install lagi ya? padahal memo saya tidak penuh sama sekali,saya beri bintang 4 saja",4,2025-11-27 10:57:00,Positif
Pengguna Google,"sebenernya ini apk udah bagus si , cmn tolong kurangin iklannya..apa apa harus iklan kan bikin ga nyaman buat ngedit atau ekspor.. pls developer perbaiki capcut 😔💔",4,2025-11-19 13:21:07,Positif
Pengguna Google,Terbaik pokoknya💋🥰,5,2025-11-17 05:31:33,Positif
Pengguna Google,"banyak yang pro, tidak bisa login pakai email",1,2025-11-25 23:30:10,Negatif
Pengguna Google,bagus sekali,5,2025-11-20 09:57:19,Positif
Pengguna Google,bagus aja menurut saya,5,2025-11-15 13:32:36,Positif
Pengguna Google,bagus tapi pro semua,5,2025-11-16 09:30:31,Positif
Pengguna Google,aplikasi ini cocok buat yang mau cari tamplet yang keren maupun yang biasa,5,2025-11-19 14:15:55,Positif
Dittt,bagus,5,2025-11-15 08:43:58,Positif
Pengguna Google,best,5,2025-11-18 14:32:34,Positif
Pengguna Google,ada vidio pro,1,2025-11-29 07:45:26,Negatif
Pengguna Google,bagusss banget,5,2025-11-23 06:38:44,Positif
Pengguna Google,bagus banget untuk ngedit foto atau video dan editan nya rapi sekali untuk capcut aku kasih bintang lima,5,2025-11-26 10:44:02,Positif
Pengguna Google,bagus. bngttt,4,2025-11-19 04:27:21,Positif
Pengguna Google,CapCut: Editor Foto & Video ist the best Coll,5,2025-11-28 12:05:34,Positif
Pengguna Google,banguss,5,2025-11-29 13:54:05,Positif
Pengguna Google,saya suka dengan aplikasi ini karena semua nya gratis tapi kalo mau bikin mau di ekspor harus iklan dulu ☹️ dan juga capcut ga kaya dulu lagi kalo dulu bebas dari iklan,4,2025-11-19 23:10:10,Positif
Pengguna Google,ih ini bagus tau aplikasi nya bisa buat bikin fidio nge vlog bagus deh,5,2025-11-22 11:55:51,Positif
Pengguna Google,asyik emang top,5,2025-11-24 18:44:18,Positif
Pengguna Google,"capcut sekarang ga sebagus capcut yang dulu, dulu 36 mb fitur nya udah lengkap bgt sekarang 150+ bikin ngelag hp aja.",2,2025-11-29 04:29:14,Negatif
Pengguna Google,bagus saja,5,2025-11-15 13:51:37,Positif
Pengguna Google,bagus ya ini capcut,5,2025-11-21 08:09:48,Positif
Pengguna Google,apk nya bagus banget👍🏻👍🏻👍🏻,5,2025-11-21 14:41:46,Positif
Pengguna Google,bagus banget,5,2025-11-29 15:43:23,Positif
qiraaa qirr,saya suka dengan capcut nyh,5,2025-11-14 10:50:18,Positif
Pengguna Google,"banyak bug, g bisa d klik, fitur2ny. nonton iklan, malah Berenti iklan ny, HANK, udh kaya Ps yg rusak IC HDMI nya. 🤣",1,2025-11-30 00:27:45,Negatif
Ika Ningrum,capcut ini berguna banget bagi ku banyak pilihan tapi setiap aku buka selalu ada iklan nya mohon maaf saya ngasih bintang 4 terimakasih,4,2025-11-15 03:43:08,Positif
Pengguna Google,"seneng aza sih bisa ngedit ucapan seneng sedih dengan mudah TRIms ya.,.",4,2025-11-17 22:05:21,Positif
Pengguna Google,knp gw dowlod kok gak bisa kan harus nya bisa tong dong gue butuh banget tuh capcut,2,2025-11-28 10:01:30,Negatif
AN ZA,Bagus,5,2025-11-14 15:00:52,Positif
Pengguna Google,"capcut sekarang kalau mau dibuat stori wa malah pecah², kecewa",1,2025-11-26 11:53:22,Negatif
Pengguna Google,aplikasi nya bagus dan cocok kalo mau ngedit video atau pun buat jj,5,2025-11-29 01:07:27,Positif
Pengguna Google,baguss bangett,5,2025-11-20 13:16:45,Positif
Duka Saha,"aplikasi nya bagus memudahkan para kreator untuk mengeditnya, berfungsi banget deh pokonya,bintagg 5n",5,2025-11-14 20:42:11,Positif
Pengguna Google,bagus buat ngeditt,5,2025-11-28 10:31:40,Positif
Pengguna Google,lumayan👌,4,2025-11-17 08:59:28,Positif
Pengguna Google,baguss,5,2025-11-19 06:26:23,Positif
Pengguna Google,bagus,5,2025-11-28 13:23:57,Positif
Pengguna Google,sangat memuaskan mudah pengaplikasiannya,5,2025-11-22 05:12:40,Positif
Pengguna Google,baguss,5,2025-11-22 09:42:49,Positif
Pengguna Google,"aplikasi nya bagus bisa edit edit trus tinggal klik template sesuai selera tpi kenapa pas pengen ngedit template kok harus bayar yah, udh gitu pas mau ekspor video harus banget bayar padahal ada tulisan gratis gajelas banget, pembohongan publik",4,2025-11-19 07:02:28,Positif
Pengguna Google,bagus ini bisa mempelajarinya AI dan pakenya juga gampang banget tinggal klik template udah jadi deh aku kagum sama capcut,5,2025-11-25 13:08:29,Positif
Pengguna Google,"bgus tapi nge lag lag, enth dari hp ku atau apk ny",5,2025-11-28 06:37:25,Positif
Pengguna Google,sangat bagus untukwngeditl,5,2025-11-28 12:59:38,Positif
Pengguna Google,bagus,5,2025-11-25 15:57:27,Positif
Pengguna Google,ya bgs sih... kyk biasanya,4,2025-11-16 11:04:57,Positif
Pengguna Google,top,5,2025-11-20 08:32:36,Positif
Pengguna Google,ok,5,2025-11-16 09:07:33,Positif
Pengguna Google,saya di aplikasi ini tidak berlangganan tetapi tiba tiba menarik saldo yang terhubung di play store. tolong kembalikan dana saya capcut. Terimakasih,2,2025-11-27 00:19:37,Negatif
Pengguna Google,seru bgt tapi sekarang capcup error,5,2025-11-28 05:18:56,Positif
Pengguna Google,sayah sangat senang dengan aplikasi ini terimakahi,5,2025-11-22 03:04:58,Positif
Pengguna Google,"aku suka smaa capcut, tapiii sayangnya capcut ga kayak dulu dulu tuh ga ada yang namanya iklan sekarang sering banget keluar iklan",5,2025-11-23 08:08:40,Positif
Pengguna Google,menarikkkk,5,2025-11-16 08:35:00,Positif
Pengguna Google,capcut bagus sekali,5,2025-11-16 14:25:31,Positif
Pengguna Google,mantap,5,2025-11-26 12:35:52,Positif
Pengguna Google,kebanyakan pro,1,2025-11-27 05:14:55,Negatif
Pengguna Google,seru,5,2025-11-22 12:57:45,Positif
Pengguna Google,permainan nya seru,5,2025-11-22 07:59:46,Positif
Pengguna Google,bagusss bangettttt,5,2025-11-26 07:37:44,Positif
Pengguna Google,Terimakasih capcut sudah membantuku untuk mengedit video maupun foto dan saya senang sekali dengan template di capcut Terimakasih capcut :),5,2025-11-16 03:28:38,Positif
Pengguna Google,"sangkat meludah kan saya dalem mengedit terimakasih yang telah menciptakan aplikasi ini saya sangat terbantu dan sekarang banyak fitur ""baru nya pokoknya suka bangat sama aplikasi ini alhamdulillah bisa ke temu aplikasi capcut",5,2025-11-24 01:20:45,Positif
Pengguna Google,buruk ga hd,1,2025-11-29 15:25:06,Negatif
Pengguna Google,good,5,2025-11-28 05:28:50,Positif
Pengguna Google,ok,5,2025-11-16 03:28:34,Positif
Pengguna Google,bagus aplikasi nyaa,5,2025-11-21 14:43:55,Positif
Pengguna Google,aplikasi kikir,1,2025-11-28 03:47:10,Negatif
Pengguna Google,sangat cocok untuk aku saat lagi bed mud,5,2025-11-29 06:47:25,Positif
Pengguna Google,"capcut sekarang ga kaya dulu, semua aja pro dari, suara, efek, gerafik, dll ini namanya bukan capcut tapi cangcut",1,2025-11-30 05:55:49,Negatif
Pengguna Google,good 👍🏻,5,2025-11-26 13:48:32,Positif
Pengguna Google,aktivitas tali sudah bisa ada fotonya cantik-cantik lah dia itu sudah😍😍😘😘❤👍,5,2025-11-20 04:44:23,Positif
Pengguna Google,Kreator template tulisan seseorang🦋,5,2025-11-23 11:01:46,Positif
Pengguna Google,makin ribet,2,2025-11-28 07:33:35,Negatif
Pengguna Google,aplikasi yang seharusnya memudahkan mengedit menjadi mempersulit mengedit dan membuang waktu dan data internet. kembalikan capcut seperti dulu.,1,2025-11-27 09:04:27,Negatif
